total_items,amoxicillin,azithromycin,cephalosporins,clarithromycin,clindamycin,co_amoxiclav,erythromycin,metronidazole,phenoxymethylpenicillin,tetracyclines,icb_name,month,population,f1_coamox_rate,f2_amox_coamox_ratio,f3_items_per_1000,f4_mom_change,f5_coamox_zscore,anomaly_score,anomaly_flag,is_anomaly,guideline_coamox_flag,guideline_ratio_flag,guideline_volume_flag,any_guideline_flag,shap_f1_coamox_rate,shap_f2_amox_coamox_ratio,shap_f3_items_per_1000,shap_f4_mom_change,shap_f5_coamox_zscore
4910,3355,1,2,19,21,20,89,1365,34,4,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2022-11-01,1137100,0.4073,159.7619,4.318,3.1946,-0.059,0.16781156683339316,1,0,0,0,0,0,0.3597071088010523,0.26799593293123447,0.11556751833270287,0.3942044748281453,0.41632482585593045
4780,3262,0,7,18,20,36,109,1300,22,6,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2022-12-01,1137100,0.7531,88.1622,4.2037,-2.6477,1.1427,0.11530635225062047,1,0,0,0,0,0,-0.4524390836453926,0.0944656590363765,0.05750218812372401,0.4216674805648192,-0.4255625230756462
4596,3103,4,9,17,23,26,109,1271,25,9,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2023-01-01,1137100,0.5657,114.9259,4.0419,-3.8494,0.6019,0.1498691383809428,1,0,0,0,0,0,0.0482586809105148,0.33146580138491993,0.24117997604535124,0.3269482332754339,-0.0556489012330589
4256,2901,0,4,15,11,21,78,1194,24,8,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2023-02-01,1137100,0.4934,131.8636,3.7429,-7.3977,0.3848,0.15592434232603913,1,0,0,0,0,0,0.2302685058287662,0.3211725419864145,0.40198637004558446,0.039745117662881406,0.11901194264054125
4773,3212,2,10,20,12,20,89,1363,39,6,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2023-03-01,1137100,0.419,152.9524,4.1975,12.1476,-0.0758,0.1384916182296057,1,0,0,0,0,0,0.32700010380936034,0.2903114127109576,0.23081154912737,-0.7623610836659337,0.40175753216218335
3986,2727,0,2,15,17,24,70,1102,22,7,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2023-04-01,1137100,0.6021,109.08,3.5054,-16.4886,0.5378,0.09454404275059125,1,0,0,0,0,0,-0.031128994785856113,0.27310665883734464,0.402442230707051,-1.633479311491885,0.00986746666131469
3989,2763,0,2,11,15,26,99,1032,32,9,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2023-05-01,1137100,0.6518,102.3333,3.508,0.0753,0.94,0.14562147721140734,1,0,0,0,0,0,-0.12804308967348824,0.22971530044787333,0.47989562667926144,0.5184687567468361,-0.36021597411469436
4340,2973,1,7,7,11,28,94,1178,37,4,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2023-06-01,1137100,0.6452,102.5172,3.8167,8.7992,0.8234,0.12447316991843227,1,0,0,0,0,0,-0.1475329708498034,0.24792015527670347,0.4334844871977392,-0.1998339578001207,-0.33036583884691473
4271,2844,0,6,18,14,37,87,1228,32,5,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2023-07-01,1137100,0.8663,74.8421,3.756,-1.5899,1.7123,0.09184205145469271,1,0,0,0,0,0,-0.7525823754188992,-0.1278218091230189,0.3397165086729006,0.4880572419405603,-1.0121597756712952
4393,2942,1,1,22,14,51,116,1194,45,7,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2023-08-01,1137100,1.1609,56.5769,3.8633,2.8565,2.2904,0.01875960496966056,1,0,1,0,0,1,-1.8106661778411373,-0.3339009206190424,0.1322120411388307,0.3417802040234164,-1.53928256542666
4169,2812,0,4,13,15,43,93,1148,36,5,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2023-09-01,1137100,1.0314,63.9091,3.6663,-5.099,2.3155,0.034489584554361796,1,0,1,0,0,1,-1.3575513873646154,-0.23885675897153202,0.2322191311384238,0.17378305415801068,-1.5833236521421081
4361,2964,0,7,17,10,27,101,1171,59,5,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2023-10-01,1137100,0.6191,105.8571,3.8352,4.6054,0.7557,0.14147808953632318,1,0,0,0,0,0,-0.05930325841070677,0.2865851415461303,0.3678821499257669,0.25058905818768545,-0.2530763570819379
4612,3172,0,7,12,20,32,102,1214,50,3,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2023-11-01,1137100,0.6938,96.1212,4.0559,5.7556,0.9613,0.12074589472845115,1,0,0,0,0,0,-0.3056485758282887,0.17405661854058094,0.21820672016561296,0.1684033895198272,-0.3773716623462961
4529,3180,2,3,26,11,29,97,1133,41,7,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2023-12-01,1137100,0.6403,106.0,3.9829,-1.7997,0.7719,0.1442625181874081,1,0,0,0,0,0,-0.10925613122559975,0.2691462686320978,0.3162683106175061,0.46852596492498827,-0.253286048846454
4683,3226,0,7,19,11,21,110,1251,34,4,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-01-01,1137100,0.4484,146.6364,4.1184,3.4003,0.2144,0.16125085847354143,1,0,0,0,0,0,0.2428262787623586,0.2753510866393372,0.20792781657803047,0.3440455022117708,0.2382862479525933
4336,3014,0,2,19,14,13,83,1151,36,4,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-02-01,1137100,0.2998,215.2857,3.8132,-7.4098,-0.4721,0.16979551960087536,1,0,0,0,0,0,0.4187044696037968,0.121794833267907,0.41283223396374835,0.15136484939301367,0.5241103197276666
4268,2918,0,2,16,10,10,125,1146,31,10,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-03-01,1137100,0.2343,265.2727,3.7534,-1.5683,-0.7056,0.165461357769901,1,0,0,0,0,0,0.2544851399163841,-0.12518657646998435,0.44017415183046416,0.5241806140323874,0.3717824717684082
4359,3048,5,3,17,21,23,97,1094,44,7,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-04-01,1137100,0.5276,127.0,3.8334,2.1321,0.2471,0.16844597112991716,1,0,0,0,0,0,0.10664704645491382,0.33777327113649513,0.37074340153926383,0.46442129597698867,0.2981582492692222
4315,2883,1,5,19,14,38,88,1222,37,8,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-05-01,1137100,0.8806,73.9231,3.7947,-1.0094,1.805,0.08855379365549065,1,0,0,0,0,0,-0.7593216766372899,-0.09928398500278199,0.3158941958103477,0.48534341156368666,-1.1109288068664023
3952,2675,1,3,14,9,41,81,1072,48,8,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-06-01,1137100,1.0374,63.6905,3.4755,-8.4125,2.2731,0.02901571942131509,1,0,1,0,0,1,-1.3470961425787722,-0.2425813281385463,0.3167280087894649,-0.14952730028110156,-1.5044849645927687
4411,3024,1,1,16,10,40,64,1212,39,4,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-07-01,1137100,0.9068,73.7561,3.8792,11.6144,1.5287,0.056750283923902134,1,0,0,0,0,0,-0.8742558808893321,-0.1363577801273853,0.24961412834899727,-0.6041300858785686,-0.7685448404326388
4088,2809,1,3,14,10,25,100,1089,28,9,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-08-01,1137100,0.6115,108.0385,3.5951,-7.3226,0.5152,0.1424083981406068,1,0,0,0,0,0,-0.0905046985690686,0.3144088667401753,0.3502089598018281,0.055218644211042216,-0.0037443401251587814
4313,2988,3,9,8,18,36,65,1145,34,7,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-09-01,1137100,0.8347,80.7568,3.793,5.5039,1.2661,0.09664029518493839,1,0,0,0,0,0,-0.7241525257924634,-0.03771299813546683,0.3502688626240147,0.20087019295203365,-0.7017136609602496
4437,2993,2,3,15,25,24,89,1253,32,1,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-10-01,1137100,0.5409,119.72,3.902,2.875,0.3733,0.16076498920509402,1,0,0,0,0,0,0.13075955207041862,0.3051708766746573,0.27824077705365846,0.38795587924648456,0.18829987001993373
4167,2791,2,0,13,22,40,56,1211,27,5,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-11-01,1137100,0.9599,68.0732,3.6646,-6.0852,2.2229,0.04897268061916482,1,0,1,0,0,1,-1.1176555507227652,-0.17055946243015332,0.25875492907746084,0.10867832130067462,-1.439683629257415
4163,2869,1,1,17,17,39,78,1110,26,5,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-12-01,1137100,0.9368,71.725,3.6611,-0.096,1.6602,0.08168456707539384,1,0,0,0,0,0,-1.08948594255316,-0.13373790127266164,0.3347734334161153,0.4839092908306127,-0.9776720020718375
4381,2983,1,2,16,10,37,78,1200,45,9,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-01-01,1137100,0.8446,78.5,3.8528,5.2366,1.6081,0.08491151956409465,1,0,0,0,0,0,-0.7575217032078183,-0.03615480365190831,0.24903801124047187,0.19444188885044178,-0.9319106785397501
4196,2908,0,2,17,20,33,88,1086,32,10,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-02-01,1137100,0.7865,85.5294,3.6901,-4.2228,0.9844,0.11874584238345376,1,0,0,0,0,0,-0.6354206927838442,0.037092109577103016,0.46355061026210603,0.30066860870150536,-0.35542882645521673
4137,2852,0,4,15,17,30,75,1111,27,6,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-03-01,1137100,0.7252,92.0,3.6382,-1.4061,0.846,0.1386477943237731,1,0,0,0,0,0,-0.3364812273109174,0.15091749470535054,0.4483380709628028,0.5021494881272129,-0.271923665931154
4113,2804,0,11,18,17,35,78,1124,22,4,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-04-01,1137100,0.851,77.8889,3.6171,-0.5801,1.6239,0.0997593628250969,1,0,0,0,0,0,-0.8030676363444528,-0.005764578378233671,0.3814663433828524,0.5073015736299551,-0.8924927223019582
4150,2802,1,5,20,17,31,75,1177,20,2,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-05-01,1137100,0.747,87.5625,3.6496,0.8996,1.0306,0.1339945150032817,1,0,0,0,0,0,-0.3345014768429268,0.07124966076492278,0.4338385676291967,0.5045901456671658,-0.3446074954579374
4258,2962,1,5,17,11,31,80,1103,35,13,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-06-01,1137100,0.728,92.5625,3.7446,2.6024,1.0258,0.13226148424636391,1,0,0,0,0,0,-0.2769490400194216,0.14017952081657112,0.442974163549036,0.36531867884150704,-0.400995040279339
4462,3098,1,10,22,23,23,74,1177,27,7,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-07-01,1137100,0.5155,129.0833,3.924,4.791,0.2142,0.16447525706488209,1,0,0,0,0,0,0.19315364610059604,0.35710481975967834,0.2832348515139023,0.25815953670785874,0.3368639136045139
3963,2690,1,0,16,18,32,74,1098,28,6,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-08-01,1137100,0.8075,81.5152,3.4852,-11.1833,1.1597,0.08979732499583981,1,0,0,0,0,0,-0.647945502819332,-0.015938918245733544,0.45517739933425955,-0.47496107392414694,-0.44557049321075715
4594,3169,1,4,15,18,34,70,1265,13,5,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-09-01,1137100,0.7401,90.5429,4.0401,15.9223,0.9823,0.0528419444498619,1,0,0,0,0,0,-0.41550959037796636,0.0703441773394435,0.21474024813946938,-1.7489285686304015,-0.36872087376840784
4511,3038,3,6,17,34,31,69,1283,28,2,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-10-01,1137100,0.6872,94.9375,3.9671,-1.8067,0.9297,0.13908252927158576,1,0,0,0,0,0,-0.19303535549930892,0.20894589219911486,0.3044509901006749,0.4805107131707302,-0.29260532982912324
4312,2999,1,2,16,26,18,68,1157,20,5,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-11-01,1137100,0.4174,157.8421,3.7921,-4.4114,-0.1198,0.17470327130780627,1,0,0,0,0,0,0.3442264731839366,0.28943706553703735,0.4652204947825077,0.32023018589271346,0.39689083176322076
4812,3267,0,5,23,33,43,80,1313,42,6,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-12-01,1137100,0.8936,74.25,4.2318,11.5955,1.2884,0.04667512504023141,1,0,0,0,0,0,-0.9457999014245807,-0.13504353635886399,-0.005032654792168658,-0.6103777679092593,-0.7305466101160144
4539,3190,1,4,11,23,28,57,1161,51,13,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2026-01-01,1137100,0.6169,110.0,3.9917,-5.6733,0.6405,0.14213021119824365,1,0,0,0,0,0,-0.0861837633604791,0.2988751972565934,0.27609325548111446,0.23235864367076106,-0.10540475497564086
4414,3065,1,2,17,21,38,53,1178,32,7,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2026-02-01,1137100,0.8609,78.5897,3.8818,-2.7539,1.8299,0.07942730056567004,1,0,0,0,0,0,-0.8196789423345339,-0.05028718294646344,0.23908801806509808,0.4136735324171603,-1.2346321425388938
3535,2451,50,0,21,16,28,97,859,5,8,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-01-01,977700,0.7921,84.5172,3.6156,0.0,1.3732,0.11308188941497782,1,0,0,0,0,0,-0.5173708964518667,-0.02210359463859627,0.3950348762740156,0.5131779132975027,-0.7468964751477275
3345,2232,24,1,19,25,39,94,890,12,9,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-02-01,977700,1.1659,55.8,3.4213,-5.3748,2.8602,-0.007620352740168257,-1,1,1,0,0,1,-1.8074802323967807,-0.3969912239369565,0.28682085949766095,0.15184219102448904,-2.1477500869934865
3734,2575,25,1,19,39,49,102,904,15,5,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-03-01,977700,1.3123,51.5,3.8192,11.6293,3.7349,-0.06922270233717087,-1,1,1,0,0,1,-2.1256773513769676,-0.48252258581678215,0.20748741966202722,-0.3786581550373862,-2.6576742354453446
3169,2230,5,2,17,26,32,113,730,12,2,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-04-01,977700,1.0098,67.5758,3.2413,-15.1312,2.9249,-0.01790284973910783,-1,1,1,0,0,1,-1.1325651879733285,-0.23214337052816808,0.32227893993894235,-1.0611608585707861,-2.07543407299886
3467,2457,15,1,20,28,41,103,786,12,4,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-05-01,977700,1.1826,58.5,3.5461,9.4036,3.3348,-0.03147064992416759,-1,1,1,0,0,1,-1.7170144343134823,-0.3213033544671791,0.24427041974625302,-0.19324960486478723,-2.5348699304267504
3153,2220,15,0,25,19,30,91,739,5,9,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-06-01,977700,0.9515,71.6129,3.2249,-9.0568,2.5947,0.030379869526499625,1,0,0,0,0,0,-1.0816086140322294,-0.1645072838615505,0.37398512022988295,-0.18999143010322125,-1.8268006777871713
3006,2112,9,1,21,17,28,77,719,10,12,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-07-01,977700,0.9315,72.8276,3.0746,-4.6622,2.2556,0.05734589409573454,1,0,0,0,0,0,-1.066489285864457,-0.1641718138612241,0.35338457549386826,0.23363144492777832,-1.472517389245202
3053,2070,14,2,18,25,27,99,779,10,9,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-08-01,977700,0.8844,73.9286,3.1226,1.5635,2.422,0.07211158340062823,1,0,0,0,0,0,-0.7545053434770431,-0.1885798406932916,0.4398332190231665,0.46142918190765286,-1.6334336141975518
3128,2154,1,4,26,17,33,94,783,10,6,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-09-01,977700,1.055,63.3529,3.1993,2.4566,2.446,0.04956596604681485,1,0,1,0,0,1,-1.2765620061403107,-0.2496929073628184,0.3572024476634699,0.38673082927526237,-1.5609659292334324
3058,2062,5,1,15,18,35,111,799,6,6,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-10-01,977700,1.1445,57.2778,3.1277,-2.2379,2.6301,0.027710931622186297,1,0,1,0,0,1,-1.6179813187568406,-0.35001547274342015,0.3978325276211901,0.3508346382785949,-1.743924272583912
3169,2169,2,2,25,24,34,115,789,7,2,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-11-01,977700,1.0729,61.9714,3.2413,3.6298,3.3845,-5.719778813728649e-05,-1,1,1,0,0,1,-1.314724834748724,-0.2956810894089248,0.31448629663043276,0.2689333792919622,-2.6882231123750877
3222,2257,1,0,26,30,34,102,759,9,4,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-12-01,977700,1.0552,64.4857,3.2955,1.6725,2.2885,0.055657399784662887,1,0,1,0,0,1,-1.288677489170639,-0.21430015015157908,0.36565173627108477,0.44956853077737097,-1.4779959437014356
3029,2134,6,0,17,20,27,108,701,8,8,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-01-01,977700,0.8914,76.2143,3.0981,-5.9901,1.9563,0.07141225352872133,1,0,0,0,0,0,-0.8893809595037042,-0.09197907443028272,0.39496537518811414,0.14849511366650364,-1.258538368519214
2642,1827,0,0,21,14,38,82,642,10,8,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-02-01,977700,1.4383,46.8462,2.7023,-12.7765,4.177,-0.11199659458363564,-1,1,1,1,0,1,-2.402753476513225,-0.5231991961247309,0.12737301824743014,-0.5265487549011616,-3.0843593532801754
3181,2187,1,3,17,14,39,92,812,11,5,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-03-01,977700,1.226,54.675,3.2536,20.4012,3.0826,-0.07716390529123629,-1,1,1,0,0,1,-1.7235510564290473,-0.41979660767022203,0.24146314257032347,-1.8898157025710174,-1.8307873287436938
2660,1863,0,0,22,13,36,81,622,17,6,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-04-01,977700,1.3534,50.3514,2.7207,-16.3785,3.3011,-0.07955103376628658,-1,1,1,0,0,1,-1.9609981137485992,-0.4586778141430675,0.11968294946081265,-1.1041723733072082,-2.2736145265287435
2789,1953,1,1,12,25,32,84,667,9,5,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-05-01,977700,1.1474,59.1818,2.8526,4.8496,3.069,0.002697061422356928,1,0,1,0,0,1,-1.5210642784327417,-0.28771051946457377,0.27091661621886726,0.21146809885001855,-2.3159205282998023
2689,1902,2,1,23,35,21,68,625,7,5,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-06-01,977700,0.781,86.4545,2.7503,-3.5855,1.3245,0.11140252319544452,1,0,0,0,0,0,-0.44883541874778976,0.07907913574008438,0.23005136541498622,0.340652153863853,-0.6345718265355136
2656,1829,3,1,13,26,24,78,667,13,2,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-07-01,977700,0.9036,73.16,2.7166,-1.2272,1.8613,0.07714848271063685,1,0,0,0,0,0,-0.7947594281320259,-0.11025309483470971,0.12032197513640867,0.4391356872462856,-1.176239072234016
2678,1797,1,2,13,26,43,100,686,6,4,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-08-01,977700,1.6057,40.8409,2.7391,0.8283,3.7601,-0.08446070230907188,-1,1,1,1,0,1,-2.848529792760868,-0.6220214848845161,0.16591878775208616,0.3298001510949226,-2.8160225912806687
2454,1696,2,0,18,23,29,83,591,9,3,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-09-01,977700,1.1817,56.5333,2.51,-8.3645,2.8877,-0.01713752388552725,-1,1,1,0,0,1,-1.5918578709690057,-0.32357971102414296,-0.07547705776846396,-0.06442346510431424,-2.104091218546306
2737,1902,0,0,14,25,29,87,667,9,4,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-10-01,977700,1.0596,63.4,2.7994,11.5322,2.5409,0.01387274686559059,1,0,1,0,0,1,-1.1989400187689636,-0.22690785664112662,0.19111791513002488,-0.5852003959156256,-1.5228406401652492
2603,1750,1,0,17,28,26,88,677,14,2,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-11-01,977700,0.9988,64.8148,2.6624,-4.8959,2.1139,0.0531070590423649,1,0,1,0,0,1,-1.1074510482199116,-0.1610345786485895,0.09670247434226743,0.2264242780979186,-1.2949835544459058
2905,1994,1,1,18,32,29,94,716,12,8,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-12-01,977700,0.9983,66.4667,2.9713,11.602,2.2078,0.029328271909687786,1,0,1,0,0,1,-1.0383543542414535,-0.1922841623922206,0.2682731772685161,-0.6295755989246671,-1.3263140149656814
3240,2185,5,0,29,25,30,94,852,12,8,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-01-01,977700,0.9259,70.4839,3.3139,11.5318,2.4586,0.03501244760354982,1,0,0,0,0,0,-0.9025968337643702,-0.19142204865431178,0.4051298361533116,-0.5266234102936603,-1.5434969768714557
2543,1736,0,0,24,24,24,66,655,12,2,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-02-01,977700,0.9438,69.44,2.601,-21.5123,2.5125,-0.03144545339185034,-1,1,0,0,0,0,-0.9090317960114528,-0.17825695352240795,0.06042002192684671,-2.0079649720447277,-1.4867032877706692
2786,1904,1,1,21,27,39,83,686,13,11,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-03-01,977700,1.3999,47.6,2.8495,9.5556,4.2126,-0.0990290290157202,-1,1,1,1,0,1,-2.3054266525145017,-0.5508821192106336,0.1803390527913002,-0.22577532657112626,-3.219630872405543
2777,1901,0,0,12,29,36,91,681,17,10,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-04-01,977700,1.2964,51.3784,2.8403,-0.323,2.8826,-0.02193625921485942,-1,1,1,0,0,1,-2.248456866634744,-0.49584543745743676,0.22623334479685353,0.34433073483886484,-2.108129748771596
2694,1873,1,0,24,24,28,97,630,16,1,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-05-01,977700,1.0393,64.5862,2.7554,-2.9888,2.4474,0.04368675103284103,1,0,1,0,0,1,-1.2598355735873896,-0.19678313452365012,0.21602400182065618,0.3002695903512139,-1.5723126898882913
2483,1719,1,0,18,20,36,62,611,9,7,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-06-01,977700,1.4499,46.4595,2.5396,-7.8322,3.8653,-0.0834182414069623,-1,1,1,1,0,1,-2.414487885506501,-0.5280891546797869,-0.02195428088715009,-0.014944848539970069,-2.7874419765082465
2915,2028,0,1,23,13,42,81,714,8,5,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-07-01,977700,1.4408,47.1628,2.9815,17.3983,3.3494,-0.09486590706803599,-1,1,1,1,0,1,-2.2648006374832725,-0.5521006407846939,0.21574326881231376,-1.2602698235514278,-2.1662485422902726
2797,1917,1,0,24,23,42,77,693,13,7,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-08-01,977700,1.5016,44.5814,2.8608,-4.048,3.6426,-0.07387192071363424,-1,1,1,1,0,1,-2.5987038239408102,-0.5840750135412384,0.2555238826606973,0.1771489264541707,-2.795789375852722
2792,1901,2,1,12,15,45,71,732,10,3,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-09-01,977700,1.6117,41.3261,2.8557,-0.1788,3.7915,-0.08631807845399864,-1,1,1,1,0,1,-2.8839632177988945,-0.6503063284938427,0.23773675113149578,0.2979747541813533,-2.8348497659868164
2973,2098,1,1,42,27,33,81,668,18,4,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-10-01,977700,1.11,61.7059,3.0408,6.4828,2.6497,0.028135447194164165,1,0,1,0,0,1,-1.4757092703892398,-0.23977398572043787,0.33183518537605516,0.12188882908698565,-1.6896966964386562
2755,1908,2,0,44,13,26,61,680,13,8,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-11-01,977700,0.9437,70.6667,2.8178,-7.3327,2.1556,0.05479638519699781,1,0,0,0,0,0,-1.0500709720202752,-0.1430317413025715,0.244312750113085,0.07821790126891236,-1.320405222676474
2832,1946,1,0,38,23,51,68,680,20,5,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-12-01,977700,1.8008,37.4231,2.8966,2.7949,4.5481,-0.1314228114436432,-1,1,1,1,0,1,-3.1508850467139506,-0.7917178387821021,0.22085682482474425,0.24485677044185272,-3.353964477343232
2976,2092,2,1,34,14,33,80,703,12,5,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2025-01-01,977700,1.1089,61.5294,3.0439,5.0847,2.6227,0.03002886071220434,1,0,1,0,0,1,-1.4696287235428773,-0.2551048699145946,0.3330744766779426,0.1990945456349832,-1.70615542874501
2740,1893,3,1,40,16,32,76,657,18,4,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2025-02-01,977700,1.1679,57.3636,2.8025,-7.9301,2.3453,0.010550937554286821,1,0,1,0,0,1,-1.7187420473662258,-0.3414654675864765,0.23058545434474992,-0.05253291524550288,-1.5502855619749565
2805,1992,2,1,29,13,34,73,638,14,9,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2025-03-01,977700,1.2121,56.9143,2.869,2.3723,2.3224,0.02236895445323439,1,0,1,0,0,1,-1.8566749171649681,-0.35417610560365503,0.28345621584090896,0.3698218105319568,-1.55334358402579
2858,1978,2,1,34,29,33,75,686,18,2,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2025-04-01,977700,1.1547,58.1765,2.9232,1.8895,2.7419,0.025436577854080378,1,0,1,0,0,1,-1.5757937275260283,-0.3369992502320299,0.3037659362712085,0.4276203987425023,-1.8448952635014888
